config_id,level_type,session_window,wick_to_body_min,max_trades_per_day,entry_type,sl_model,target_model
V48_B2_111,ASIA_HL,09:00-12:00,2.5,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_112,ASIA_HL,08:00-11:00,1.8,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_113,ASIA_HL,07:00-10:00,2.5,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_114,ASIA_HL,08:00-11:00,2.2,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_115,ASIA_HL,09:00-12:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_116,LONDON_HL,08:00-11:00,2.5,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_117,LONDON_HL,09:00-12:00,1.8,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_118,LONDON_HL,07:00-10:00,1.5,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_119,LONDON_HL,08:00-11:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_120,LONDON_HL,08:00-11:00,3.0,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_121,LONDON_HL,07:00-10:00,3.0,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_122,LONDON_HL,07:00-10:00,3.0,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_123,LONDON_HL,08:00-11:00,2.5,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_124,ASIA_HL,07:00-10:00,3.5,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_125,ASIA_HL,08:00-11:00,3.0,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_126,LONDON_HL,07:00-10:00,2.0,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_127,ASIA_HL,08:00-11:00,2.5,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_128,LONDON_HL,07:00-10:00,2.5,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_129,ASIA_HL,08:00-11:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_130,LONDON_HL,07:00-10:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_131,LONDON_HL,07:00-10:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_132,ASIA_HL,08:00-11:00,2.2,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_133,LONDON_HL,08:00-11:00,3.0,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_134,LONDON_HL,08:00-11:00,3.5,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_135,ASIA_HL,09:00-12:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_136,LONDON_HL,07:00-10:00,3.0,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_137,LONDON_HL,07:00-10:00,1.8,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_138,LONDON_HL,08:00-11:00,1.5,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_139,LONDON_HL,09:00-12:00,3.0,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_140,LONDON_HL,09:00-12:00,1.8,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_141,LONDON_HL,07:00-10:00,2.5,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_142,LONDON_HL,09:00-12:00,1.8,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_143,ASIA_HL,09:00-12:00,2.8,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_144,ASIA_HL,09:00-12:00,2.5,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_145,ASIA_HL,08:00-11:00,2.5,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_146,LONDON_HL,08:00-11:00,2.8,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_147,ASIA_HL,09:00-12:00,3.0,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_148,ASIA_HL,07:00-10:00,3.5,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_149,LONDON_HL,07:00-10:00,1.8,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_150,ASIA_HL,09:00-12:00,2.2,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_151,LONDON_HL,08:00-11:00,2.2,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_152,ASIA_HL,08:00-11:00,3.0,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_153,ASIA_HL,09:00-12:00,1.5,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_154,ASIA_HL,09:00-12:00,2.8,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_155,ASIA_HL,09:00-12:00,2.0,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_156,LONDON_HL,07:00-10:00,2.5,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_157,ASIA_HL,07:00-10:00,3.0,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_158,ASIA_HL,07:00-10:00,2.8,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_159,ASIA_HL,07:00-10:00,1.8,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_160,LONDON_HL,08:00-11:00,2.0,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_161,LONDON_HL,09:00-12:00,1.5,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_162,LONDON_HL,09:00-12:00,2.8,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_163,ASIA_HL,09:00-12:00,2.2,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_164,ASIA_HL,09:00-12:00,3.0,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_165,LONDON_HL,09:00-12:00,2.5,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_166,LONDON_HL,08:00-11:00,3.5,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_167,LONDON_HL,09:00-12:00,2.8,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_168,ASIA_HL,08:00-11:00,2.5,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_169,ASIA_HL,08:00-11:00,2.8,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_170,LONDON_HL,09:00-12:00,1.8,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_171,ASIA_HL,07:00-10:00,2.2,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_172,LONDON_HL,09:00-12:00,3.5,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_173,ASIA_HL,08:00-11:00,3.5,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_174,ASIA_HL,08:00-11:00,2.2,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_175,LONDON_HL,09:00-12:00,1.5,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_176,ASIA_HL,07:00-10:00,3.0,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_177,LONDON_HL,07:00-10:00,2.8,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_178,ASIA_HL,08:00-11:00,2.2,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_179,LONDON_HL,07:00-10:00,1.8,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_180,LONDON_HL,07:00-10:00,3.5,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_181,ASIA_HL,07:00-10:00,2.0,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_182,LONDON_HL,09:00-12:00,2.0,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_183,LONDON_HL,09:00-12:00,2.8,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_184,ASIA_HL,08:00-11:00,2.5,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_185,LONDON_HL,09:00-12:00,2.8,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_186,LONDON_HL,07:00-10:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_187,ASIA_HL,08:00-11:00,1.5,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_188,ASIA_HL,07:00-10:00,3.0,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_189,ASIA_HL,07:00-10:00,1.5,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_190,ASIA_HL,09:00-12:00,1.8,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_191,LONDON_HL,09:00-12:00,1.5,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_192,ASIA_HL,08:00-11:00,2.8,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_193,ASIA_HL,08:00-11:00,2.2,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_194,ASIA_HL,08:00-11:00,2.8,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_195,LONDON_HL,08:00-11:00,3.5,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_196,ASIA_HL,09:00-12:00,2.5,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_197,ASIA_HL,08:00-11:00,2.2,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_198,ASIA_HL,07:00-10:00,2.8,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_199,LONDON_HL,08:00-11:00,1.8,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_200,ASIA_HL,07:00-10:00,1.8,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_201,ASIA_HL,07:00-10:00,2.2,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_202,LONDON_HL,09:00-12:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_203,LONDON_HL,08:00-11:00,2.5,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_204,ASIA_HL,09:00-12:00,3.0,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_205,ASIA_HL,07:00-10:00,3.0,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_206,LONDON_HL,08:00-11:00,1.5,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_207,ASIA_HL,09:00-12:00,2.8,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_208,ASIA_HL,08:00-11:00,2.0,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_209,LONDON_HL,09:00-12:00,2.0,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_210,LONDON_HL,07:00-10:00,1.5,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_211,LONDON_HL,09:00-12:00,3.5,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_212,LONDON_HL,09:00-12:00,3.5,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_213,ASIA_HL,08:00-11:00,2.0,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_214,LONDON_HL,07:00-10:00,2.2,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_215,ASIA_HL,09:00-12:00,2.0,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_216,LONDON_HL,09:00-12:00,3.0,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_217,LONDON_HL,08:00-11:00,3.5,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_218,ASIA_HL,07:00-10:00,2.8,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_219,ASIA_HL,07:00-10:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_220,LONDON_HL,07:00-10:00,1.5,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_221,ASIA_HL,08:00-11:00,1.5,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_222,ASIA_HL,09:00-12:00,3.0,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_223,LONDON_HL,08:00-11:00,2.0,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_224,LONDON_HL,09:00-12:00,1.5,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_225,ASIA_HL,09:00-12:00,1.5,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_226,LONDON_HL,09:00-12:00,2.5,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_227,ASIA_HL,08:00-11:00,1.5,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_228,LONDON_HL,09:00-12:00,2.8,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_229,ASIA_HL,07:00-10:00,2.2,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_230,LONDON_HL,07:00-10:00,1.5,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_231,LONDON_HL,07:00-10:00,2.0,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_232,LONDON_HL,07:00-10:00,3.5,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_233,LONDON_HL,09:00-12:00,2.8,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_234,LONDON_HL,07:00-10:00,3.5,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_235,ASIA_HL,07:00-10:00,2.8,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_236,ASIA_HL,09:00-12:00,1.8,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_237,ASIA_HL,07:00-10:00,3.5,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_238,LONDON_HL,09:00-12:00,2.0,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_239,LONDON_HL,07:00-10:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_240,ASIA_HL,08:00-11:00,3.5,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_241,ASIA_HL,07:00-10:00,3.5,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_242,LONDON_HL,08:00-11:00,2.2,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_243,LONDON_HL,08:00-11:00,2.0,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_244,ASIA_HL,09:00-12:00,2.8,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_245,LONDON_HL,09:00-12:00,1.8,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_246,ASIA_HL,07:00-10:00,1.5,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_247,LONDON_HL,09:00-12:00,3.0,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_248,ASIA_HL,07:00-10:00,2.8,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_249,LONDON_HL,08:00-11:00,1.5,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_250,ASIA_HL,07:00-10:00,2.0,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_251,ASIA_HL,09:00-12:00,3.0,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_252,ASIA_HL,07:00-10:00,2.2,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_253,LONDON_HL,08:00-11:00,2.8,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_254,ASIA_HL,08:00-11:00,2.0,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_255,ASIA_HL,08:00-11:00,1.8,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_256,LONDON_HL,08:00-11:00,2.2,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_257,ASIA_HL,09:00-12:00,2.0,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_258,ASIA_HL,09:00-12:00,1.8,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_259,LONDON_HL,08:00-11:00,1.8,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_260,LONDON_HL,08:00-11:00,1.8,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_261,ASIA_HL,08:00-11:00,2.0,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_262,ASIA_HL,07:00-10:00,2.8,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_263,ASIA_HL,08:00-11:00,3.0,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_264,LONDON_HL,07:00-10:00,2.2,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_265,LONDON_HL,08:00-11:00,2.5,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_266,ASIA_HL,07:00-10:00,2.5,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_1.5R
V48_B2_267,ASIA_HL,08:00-11:00,2.5,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_268,LONDON_HL,09:00-12:00,2.0,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_269,LONDON_HL,08:00-11:00,2.5,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_270,LONDON_HL,08:00-11:00,2.5,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_271,LONDON_HL,09:00-12:00,2.0,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_272,ASIA_HL,09:00-12:00,2.5,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_273,LONDON_HL,09:00-12:00,2.0,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_274,LONDON_HL,07:00-10:00,2.5,1,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_275,LONDON_HL,08:00-11:00,2.2,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_276,ASIA_HL,08:00-11:00,2.2,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_277,LONDON_HL,07:00-10:00,3.0,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_278,ASIA_HL,09:00-12:00,1.5,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_279,ASIA_HL,09:00-12:00,1.8,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_280,ASIA_HL,08:00-11:00,2.8,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_281,ASIA_HL,08:00-11:00,2.8,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_282,LONDON_HL,08:00-11:00,1.8,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_283,LONDON_HL,08:00-11:00,1.5,2,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_284,LONDON_HL,09:00-12:00,2.0,2,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_285,ASIA_HL,08:00-11:00,2.0,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_286,ASIA_HL,07:00-10:00,3.5,3,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_287,LONDON_HL,09:00-12:00,3.0,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_288,LONDON_HL,08:00-11:00,3.0,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_289,LONDON_HL,07:00-10:00,2.8,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_290,LONDON_HL,07:00-10:00,1.5,3,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_291,ASIA_HL,09:00-12:00,2.5,2,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.5R
V48_B2_292,LONDON_HL,09:00-12:00,1.8,1,MIDPOINT_STOP,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_293,LONDON_HL,09:00-12:00,2.0,1,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.0R
V48_B2_294,LONDON_HL,07:00-10:00,1.5,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_295,ASIA_HL,07:00-10:00,2.0,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_296,LONDON_HL,09:00-12:00,1.8,1,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_297,LONDON_HL,07:00-10:00,2.0,3,NEXT_OPEN,WICK_EXTREME_1.5P,FIXED_1.5R
V48_B2_298,LONDON_HL,09:00-12:00,2.8,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
V48_B2_299,ASIA_HL,07:00-10:00,2.2,3,NEXT_OPEN,WICK_EXTREME_2.0P,FIXED_2.0R
V48_B2_300,ASIA_HL,09:00-12:00,2.2,2,MIDPOINT_STOP,WICK_EXTREME_1.5P,FIXED_2.5R
